plot_code,sub_plot,year,month,day,litterfall_trap_num,litterfall_trap_size_m2,leaves_MgC_ha_year,twigs_MgC_ha_year,flowers_MgC_ha_year,fruits_MgC_ha_year,seeds_MgC_ha_year,outros_MgC_ha_year,total_litterfall_MgC_ha_year,date,DaysBetween
ESA-04,8,2019,1,3,4.8,0.25,0.300468,0.114464,0.104925333,0.219389333,0,0,0.739246667,03/01/2019,15
ESA-04,9,2019,1,3,4.9,0.25,0.281390667,0,0.696322667,0,0,0,0.977713333,03/01/2019,15
ESA-04,12,2019,1,3,4.12,0.25,0.405393333,0,0.100156,0,0,0,0.505549333,03/01/2019,15
ESA-04,13,2019,1,3,4.13,0.25,0.701092,0.138310667,0,0,0,0,0.839402667,03/01/2019,15
ESA-04,14,2019,1,3,4.14,0.25,1.192333333,0.023846667,0.124002667,0,0,0,1.340182667,03/01/2019,15
ESA-04,17,2019,1,3,4.17,0.25,1.378337333,0,0.410162667,0,0,0,1.7885,03/01/2019,15
ESA-04,18,2019,1,3,4.18,0.25,0.138310667,0.033385333,0.047693333,0,0,0,0.219389333,03/01/2019,15
ESA-04,19,2019,1,3,4.19,0.25,0.095386667,0.004769333,0.14308,0,0,0.004769333,0.248005333,03/01/2019,15
ESA-04,7,2019,1,21,4.7,0.25,0.139105556,0,0.019872222,0.023846667,0,0.027821111,0.210645556,21/01/2019,18
ESA-04,8,2019,1,21,4.8,0.25,0.019872222,0.015897778,0.011923333,0,0,0.003974444,0.051667778,21/01/2019,18
ESA-04,9,2019,1,21,4.9,0.25,0.886301111,0.019872222,1.120793333,0.039744444,0,0,2.066711111,21/01/2019,18
ESA-04,12,2019,1,21,4.12,0.25,3.616744444,0.739246667,0.011923333,0,0,0.043718889,4.411633333,21/01/2019,18
ESA-04,13,2019,1,21,4.13,0.25,0.313981111,0,0,0.095386667,0,0.011923333,0.421291111,21/01/2019,18
ESA-04,14,2019,1,21,4.14,0.25,0.258338889,0.067565556,0.023846667,0.07154,0.011923333,0.043718889,0.476933333,21/01/2019,18
ESA-04,17,2019,1,21,4.17,0.25,1.212205556,0.079488889,0.397444444,0,0,0.019872222,1.709011111,21/01/2019,18
ESA-04,18,2019,1,21,4.18,0.25,0.047693333,0.027821111,0.003974444,0.039744444,0,0.007948889,0.127182222,21/01/2019,18
ESA-04,19,2019,1,21,4.19,0.25,0.32193,0.011923333,0.015897778,0,0,0.011923333,0.361674444,21/01/2019,18
ESA-04,7,2019,2,5,4.7,0.25,0.57232,0.038154667,0.028616,0.042924,0.023846667,0.033385333,0.739246667,05/02/2019,15
ESA-04,8,2019,2,5,4.8,0.25,1.50234,0.14308,0,0.009538667,0,0.081078667,1.736037333,05/02/2019,15
ESA-04,9,2019,2,5,4.9,0.25,0.438778667,0.219389333,0.081078667,0.062001333,0,0.004769333,0.806017333,05/02/2019,15
ESA-04,12,2019,2,5,4.12,0.25,1.378337333,0.424470667,0.004769333,0,0,0.028616,1.836193333,05/02/2019,15
ESA-04,13,2019,2,5,4.13,0.25,0.562781333,0.166926667,0,0.066770667,0,0,0.796478667,05/02/2019,15
ESA-04,14,2019,2,5,4.14,0.25,0.662937333,0.095386667,0.004769333,0.085848,0,0.004769333,0.853710667,05/02/2019,15
ESA-04,17,2019,2,5,4.17,0.25,1.731268,0.085848,0.720169333,0,0,0.023846667,2.561132,05/02/2019,15
ESA-04,18,2019,2,5,4.18,0.25,0.104925333,0.281390667,0,0,0,0,0.386316,05/02/2019,15
ESA-04,19,2019,2,5,4.19,0.25,0.295698667,0.004769333,0.004769333,0.009538667,0,0.004769333,0.319545333,05/02/2019,15
ESA-04,7,2019,2,20,4.7,0.25,0.047693333,0,0,0.009538667,0,0.033385333,0.090617333,20/02/2019,15
ESA-04,8,2019,2,20,4.8,0.25,0.238466667,0.057232,0,0,0,0.004769333,0.300468,20/02/2019,15
ESA-04,9,2019,2,20,4.9,0.25,0.338622667,0.028616,0.004769333,0.033385333,0,0,0.405393333,20/02/2019,15
ESA-04,12,2019,2,20,4.12,0.25,0.610474667,0.157388,0.004769333,0,0,0,0.772632,20/02/2019,15
ESA-04,13,2019,2,20,4.13,0.25,0.705861333,0.009538667,0,0,0,0.004769333,0.720169333,20/02/2019,15
ESA-04,14,2019,2,20,4.14,0.25,0.28616,0.028616,0,0.023846667,0,0,0.338622667,20/02/2019,15
ESA-04,17,2019,2,20,4.17,0.25,1.602496,0.090617333,0.066770667,0.014308,0,0.023846667,1.798038667,20/02/2019,15
ESA-04,18,2019,2,20,4.18,0.25,0.133541333,0.07154,0,0,0,0.004769333,0.209850667,20/02/2019,15
ESA-04,19,2019,2,20,4.19,0.25,0.14308,0,0.004769333,0,0,0,0.147849333,20/02/2019,15
ESA-04,7,2019,3,9,4.7,0.25,0.189370588,0.012624706,0,0,0,0.021041176,0.223036471,09/03/2019,17
ESA-04,8,2019,3,9,4.8,0.25,0.319825882,0.025249412,0,0,0,0.021041176,0.366116471,09/03/2019,17
ESA-04,9,2019,3,9,4.9,0.25,0.176745882,0.235661176,0.008416471,0.025249412,0,0.042082353,0.488155294,09/03/2019,17
ESA-04,12,2019,3,9,4.12,0.25,0.475530588,0.218828235,0.016832941,0,0,0.021041176,0.732232941,09/03/2019,17
ESA-04,13,2019,3,9,4.13,0.25,0.206203529,0,0,0.105205882,0,0,0.311409412,09/03/2019,17
ESA-04,14,2019,3,9,4.14,0.25,0.526029412,0.021041176,0,0.012624706,0,0.021041176,0.580736471,09/03/2019,17
ESA-04,17,2019,3,9,4.17,0.25,2.470234118,0.004208235,0.012624706,0.025249412,0,0.004208235,2.516524706,09/03/2019,17
ESA-04,18,2019,3,9,4.18,0.25,0.353491765,0.345075294,0,0,0,0,0.698567059,09/03/2019,17
ESA-04,19,2019,3,9,4.19,0.25,0.109414118,0,0,0,0,0.004208235,0.113622353,09/03/2019,17
ESA-04,7,2019,3,22,4.7,0.25,0.748418462,0,0,0,0,0,0.748418462,22/03/2019,13
ESA-04,8,2019,3,22,4.8,0.25,0.616344615,0.253141538,0,0,0,0,0.869486154,22/03/2019,13
ESA-04,9,2019,3,22,4.9,0.25,0.880492308,0.115564615,0,0,0,0,0.996056923,22/03/2019,13
ESA-04,12,2019,3,22,4.12,0.25,1.315235385,0.027515385,0,0,0,0.005503077,1.348253846,22/03/2019,13
ESA-04,13,2019,3,22,4.13,0.25,0.946529231,0.022012308,0,0.099055385,0.099055385,0,1.166652308,22/03/2019,13
ESA-04,14,2019,3,22,4.14,0.25,0.495276923,0.022012308,0,0,0,0.016509231,0.533798462,22/03/2019,13
ESA-04,17,2019,3,22,4.17,0.25,1.425296923,0.016509231,0.011006154,0.011006154,0.011006154,0.005503077,1.480327692,22/03/2019,13
ESA-04,18,2019,3,22,4.18,0.25,0.291663077,0.016509231,0,0,0,0,0.308172308,22/03/2019,13
ESA-04,19,2019,3,22,4.19,0.25,0.495276923,0.022012308,0,0,0,0,0.517289231,22/03/2019,13
ESA-04,7,2019,4,4,4.7,0.25,0.64386,0.005503077,0,0.099055385,0.005503077,0,0.753921538,04/04/2019,13
ESA-04,8,2019,4,4,4.8,0.25,0.511786154,0.055030769,0,0,0,0,0.566816923,04/04/2019,13
ESA-04,9,2019,4,4,4.9,0.25,0.115564615,0.07154,0.005503077,0,0,0,0.192607692,04/04/2019,13
ESA-04,12,2019,4,4,4.12,0.25,0.731909231,0,0,0,0,0.011006154,0.742915385,04/04/2019,13
ESA-04,13,2019,4,4,4.13,0.25,1.00156,0.005503077,0.07154,0,0,0.005503077,1.084106154,04/04/2019,13
ESA-04,14,2019,4,4,4.14,0.25,0.880492308,0.088049231,0,0,0,0.209116923,1.177658462,04/04/2019,13
ESA-04,17,2019,4,4,4.17,0.25,3.428416923,0.401724615,0,0.044024615,0,0.011006154,3.885172308,04/04/2019,13
ESA-04,18,2019,4,4,4.18,0.25,0.874989231,0.011006154,0,0.011006154,0,0,0.897001538,04/04/2019,13
ESA-04,19,2019,4,4,4.19,0.25,1.139136923,0.011006154,0,0,0,0.011006154,1.161149231,04/04/2019,13
ESA-04,7,2019,4,17,4.7,0.25,0.517289231,0.005503077,0,0,0,0,0.522792308,17/04/2019,13
ESA-04,8,2019,4,17,4.8,0.25,1.199670769,0.011006154,0,0,0,0,1.210676923,17/04/2019,13
ESA-04,9,2019,4,17,4.9,0.25,1.937083077,0.011006154,0,0,0.005503077,0,1.953592308,17/04/2019,13
ESA-04,12,2019,4,17,4.12,0.25,1.188664615,0.066036923,0,0,0,0,1.254701538,17/04/2019,13
ESA-04,13,2019,4,17,4.13,0.25,0.64386,0.104558462,0,1.051087692,0.297166154,0.005503077,2.102175385,17/04/2019,13
ESA-04,14,2019,4,17,4.14,0.25,1.35926,0.247638462,0,0,0,0,1.606898462,17/04/2019,13
ESA-04,17,2019,4,17,4.17,0.25,4.930756923,0.451252308,0.005503077,0.016509231,0,0.016509231,5.420530769,17/04/2019,13
ESA-04,18,2019,4,17,4.18,0.25,0.649363077,0.275153846,0,0,0,0,0.924516923,17/04/2019,13
ESA-04,19,2019,4,17,4.19,0.25,0.676878462,0.011006154,0,0,0,0.005503077,0.693387692,17/04/2019,13
ESA-04,7,2019,5,2,4.7,0.25,1.263873333,0.419701333,0,0.753554667,0.014308,0.004769333,2.456206667,02/05/2019,15
ESA-04,8,2019,5,2,4.8,0.25,1.054022667,0.004769333,0,0,0,0.033385333,1.092177333,02/05/2019,15
ESA-04,9,2019,5,2,4.9,0.25,1.015868,0.004769333,0,0,0,0,1.020637333,02/05/2019,15
ESA-04,12,2019,5,2,4.12,0.25,1.740806667,0.095386667,0,0,0,0,1.836193333,02/05/2019,15
ESA-04,13,2019,5,2,4.13,0.25,1.139870667,0.090617333,0,0.42924,0,0,1.659728,02/05/2019,15
ESA-04,14,2019,5,2,4.14,0.25,1.497570667,0.248005333,0,0,0,0,1.745576,02/05/2019,15
ESA-04,17,2019,5,2,4.17,0.25,5.608736,0.009538667,0,0,0,0.057232,5.675506667,02/05/2019,15
ESA-04,18,2019,5,2,4.18,0.25,0.691553333,0.023846667,0,0,0.004769333,0.019077333,0.739246667,02/05/2019,15
ESA-04,19,2019,5,2,4.19,0.25,1.592957333,0.07154,0,0,0,0.019077333,1.683574667,02/05/2019,15
ESA-04,7,2019,5,16,4.7,0.25,3.04045,0.03066,0,0,0,0,3.07111,16/05/2019,14
ESA-04,8,2019,5,16,4.8,0.25,7.17444,0.00511,0,0,0,0,7.17955,16/05/2019,14
ESA-04,9,2019,5,16,4.9,0.25,0.83804,0.16352,0,0.09198,0,0,1.09354,16/05/2019,14
ESA-04,12,2019,5,16,4.12,0.25,2.21263,0.64386,0,0,0,0,2.85649,16/05/2019,14
ESA-04,13,2019,5,16,4.13,0.25,0.2044,0.03066,0,0,0,0,0.23506,16/05/2019,14
ESA-04,14,2019,5,16,4.14,0.25,1.74251,0.00511,0,0,0,0,1.74762,16/05/2019,14
ESA-04,17,2019,5,16,4.17,0.25,11.40552,0.21462,0,0,0,0.01022,11.63036,16/05/2019,14
ESA-04,18,2019,5,16,4.18,0.25,1.02711,0.17374,0,0,0,0,1.20085,16/05/2019,14
ESA-04,19,2019,5,16,4.19,0.25,1.14464,0.01533,0,0,0,0,1.15997,16/05/2019,14
ESA-04,7,2019,5,30,4.7,0.25,4.26685,0.01022,0,0,0,0.00511,4.28218,30/05/2019,14
ESA-04,8,2019,5,30,4.8,0.25,0.511,0,0,0,0,0,0.511,30/05/2019,14
ESA-04,9,2019,5,30,4.9,0.25,0.3577,0,0,0,0,0,0.3577,30/05/2019,14
ESA-04,12,2019,5,30,4.12,0.25,0.99645,0.01022,0,0,0,0,1.00667,30/05/2019,14
ESA-04,13,2019,5,30,4.13,0.25,4.22086,0,0,0,0,0,4.22086,30/05/2019,14
ESA-04,14,2019,5,30,4.14,0.25,1.11398,0.18907,0,0,0,0,1.30305,30/05/2019,14
ESA-04,17,2019,5,30,4.17,0.25,5.33484,0.2555,0,0,0,0.01533,5.60567,30/05/2019,14
ESA-04,18,2019,5,30,4.18,0.25,0.56721,0,0,0,0,0,0.56721,30/05/2019,14
ESA-04,19,2019,5,30,4.19,0.25,0.31171,0,0,0.01022,0,0.01533,0.33726,30/05/2019,14
ESA-04,7,2019,6,14,4.7,0.25,5.842433333,0,0,0,0,0,5.842433333,14/06/2019,15
ESA-04,8,2019,6,14,4.8,0.25,2.260664,0,0,0,0,0,2.260664,14/06/2019,15
ESA-04,9,2019,6,14,4.9,0.25,1.740806667,0,0,0,0,0,1.740806667,14/06/2019,15
ESA-04,12,2019,6,14,4.12,0.25,1.235257333,0.038154667,0,0,0,0,1.273412,14/06/2019,15
ESA-04,13,2019,6,14,4.13,0.25,5.871049333,0.324314667,0,0,0,0,6.195364,14/06/2019,15
ESA-04,14,2019,6,14,4.14,0.25,1.883886667,0.047693333,0,0,0,0,1.93158,14/06/2019,15
ESA-04,17,2019,6,14,4.17,0.25,15.81034,0.705861333,0,0,0,0,16.51620133,14/06/2019,15
ESA-04,18,2019,6,14,4.18,0.25,0.629552,0,0,0,0,0,0.629552,14/06/2019,15
ESA-04,19,2019,6,14,4.19,0.25,1.111254667,0,0,0,0,0,1.111254667,14/06/2019,15
ESA-04,7,2019,6,28,4.7,0.25,3.6792,0.01022,0,0,0,0,3.68942,28/06/2019,14
ESA-04,8,2019,6,28,4.8,0.25,3.6281,0,0,0,0,0,3.6281,28/06/2019,14
ESA-04,9,2019,6,28,4.9,0.25,4.71653,0,0.00511,0,0,0,4.72164,28/06/2019,14
ESA-04,12,2019,6,28,4.12,0.25,2.90759,0.10731,0.00511,0,0,0.01022,3.03023,28/06/2019,14
ESA-04,13,2019,6,28,4.13,0.25,2.01334,0.02555,0,0,0,0,2.03889,28/06/2019,14
ESA-04,14,2019,6,28,4.14,0.25,2.63676,0.02555,0.00511,0,0,0,2.66742,28/06/2019,14
ESA-04,17,2019,6,28,4.17,0.25,9.65279,0.72562,0,0.37814,0,0.02555,10.7821,28/06/2019,14
ESA-04,18,2019,6,28,4.18,0.25,2.89737,0,0,0,0,0.03066,2.92803,28/06/2019,14
ESA-04,19,2019,6,28,4.19,0.25,1.91625,0,0.12264,0,0,0,2.03889,28/06/2019,14
ESA-04,7,2019,7,10,4.7,0.25,4.983953333,2.241586667,0,0.977713333,0,0,8.203253333,10/07/2019,12
ESA-04,8,2019,7,10,4.8,0.25,13.33028667,0.67963,0.077501667,0,0,0,14.08741833,10/07/2019,12
ESA-04,9,2019,7,10,4.9,0.25,6.283596667,0.953866667,0.023846667,0,0,0,7.26131,10/07/2019,12
ESA-04,12,2019,7,10,4.12,0.25,6.355136667,2.229663333,0,0.238466667,0,0,8.823266667,10/07/2019,12
ESA-04,13,2019,7,10,4.13,0.25,4.709716667,1.305605,0.011923333,0.083463333,0,0,6.110708333,10/07/2019,12
ESA-04,14,2019,7,10,4.14,0.25,11.57755667,1.21618,0.017885,0,0,0,12.81162167,10/07/2019,12
ESA-04,17,2019,7,10,4.17,0.25,5.287998333,0.548473333,0,0.476933333,0,0,6.313405,10/07/2019,12
ESA-04,18,2019,7,10,4.18,0.25,6.486293333,3.350456667,0.029808333,0.166926667,0,0,10.033485,10/07/2019,12
ESA-04,19,2019,7,10,4.19,0.25,7.94094,1.013483333,0.339815,0.059616667,0,0.017885,9.37174,10/07/2019,12
ESA-04,7,2019,7,25,4.7,0.25,2.894985333,0.004769333,0,0,0,0.014308,2.914062667,25/07/2019,15
ESA-04,8,2019,7,25,4.8,0.25,4.511789333,0.066770667,0,0,0,0,4.57856,25/07/2019,15
ESA-04,9,2019,7,25,4.9,0.25,6.996612,0.147849333,0,0.095386667,0,0.004769333,7.244617333,25/07/2019,15
ESA-04,12,2019,7,25,4.12,0.25,4.941029333,0.362469333,0,0,0,0,5.303498667,25/07/2019,15
ESA-04,13,2019,7,25,4.13,0.25,8.174637333,0.887096,0,0,0,0,9.061733333,25/07/2019,15
ESA-04,14,2019,7,25,4.14,0.25,7.101537333,0.066770667,0,0,0,0,7.168308,25/07/2019,15
ESA-04,17,2019,7,25,4.17,0.25,8.589569333,1.321105333,0.152618667,0,0,0.004769333,10.06806267,25/07/2019,15
ESA-04,18,2019,7,25,4.18,0.25,2.775752,0.019077333,0,0,0,0,2.794829333,25/07/2019,15
ESA-04,19,2019,7,25,4.19,0.25,3.834544,0.028616,0.095386667,0,0,0,3.958546667,25/07/2019,15
ESA-04,7,2019,8,8,4.7,0.25,3.76607,0.4088,0,0.02555,0,0,4.20042,08/08/2019,14
ESA-04,8,2019,8,8,4.8,0.25,4.29751,0.34237,0,0.02044,0,0,4.66032,08/08/2019,14
ESA-04,9,2019,8,8,4.9,0.25,5.29907,1.03222,0.00511,0.02044,0,0,6.35684,08/08/2019,14
ESA-04,12,2019,8,8,4.12,0.25,5.13555,0.59276,0,2.18197,0,0,7.91028,08/08/2019,14
ESA-04,13,2019,8,8,4.13,0.25,5.07423,1.38481,0,0,0,0,6.45904,08/08/2019,14
ESA-04,14,2019,8,8,4.14,0.25,6.82696,2.72874,0.06132,0.17885,0,0.00511,9.80098,08/08/2019,14
ESA-04,17,2019,8,8,4.17,0.25,3.75585,14.33355,0.18907,0,0,0,18.27847,08/08/2019,14
ESA-04,18,2019,8,8,4.18,0.25,4.58367,1.18041,0.00511,0,0,0,5.76919,08/08/2019,14
ESA-04,19,2019,8,8,4.19,0.25,3.28573,0.75117,0.2044,0.04599,0,0,4.28729,08/08/2019,14
ESA-04,7,2019,9,4,4.7,0.25,1.746105926,0.039744444,0,0,0,0,1.78585037,04/09/2019,27
ESA-04,8,2019,9,4,4.8,0.25,3.577,0.119233333,0,0,0,0,3.696233333,04/09/2019,27
ESA-04,9,2019,9,4,4.9,0.25,7.032117037,0.113934074,0.007948889,0.307357037,0,0,7.461357037,04/09/2019,27
ESA-04,12,2019,9,4,4.12,0.25,6.049104444,0.561721481,0.007948889,0.052992593,0,0,6.671767407,04/09/2019,27
ESA-04,13,2019,9,4,4.13,0.25,4.318896296,0.07418963,0,0.029145926,0,0,4.422231852,04/09/2019,27
ESA-04,14,2019,9,4,4.14,0.25,9.239258519,0.800188148,0.037094815,0.047693333,0,0,10.12423481,04/09/2019,27
ESA-04,17,2019,9,4,4.17,0.25,4.427531111,1.436099259,0.005299259,0.180174815,0,0,6.049104444,04/09/2019,27
ESA-04,18,2019,9,4,4.18,0.25,4.358640741,0.227868148,0,0.095386667,0,0,4.681895556,04/09/2019,27
ESA-04,19,2019,9,4,4.19,0.25,3.240497037,0.098036296,0.169576296,0,0,0,3.50810963,04/09/2019,27
ESA-04,7,2019,9,13,4.7,0.25,1.796448889,0.07154,0,0,0,0,1.867988889,13/09/2019,9
ESA-04,8,2019,9,13,4.8,0.25,2.344922222,0.023846667,0,0,0.302057778,0,2.670826667,13/09/2019,9
ESA-04,9,2019,9,13,4.9,0.25,2.988782222,0.158977778,0,0,0,0,3.14776,13/09/2019,9
ESA-04,12,2019,9,13,4.12,0.25,3.879057778,1.21618,0.015897778,0,0.182824444,0,5.29396,13/09/2019,9
ESA-04,13,2019,9,13,4.13,0.25,3.020577778,0,0,0,0,0,3.020577778,13/09/2019,9
ESA-04,14,2019,9,13,4.14,0.25,4.952157778,0.023846667,0,0,0,0,4.976004444,13/09/2019,9
ESA-04,17,2019,9,13,4.17,0.25,14.38748889,0.556422222,0,0,0.079488889,0.007948889,15.03134889,13/09/2019,9
ESA-04,18,2019,9,13,4.18,0.25,3.545204444,0.437188889,0,0,0,0,3.982393333,13/09/2019,9
ESA-04,19,2019,9,13,4.19,0.25,1.526186667,0,0.278211111,0,0,0,1.804397778,13/09/2019,9
ESA-04,7,2019,9,29,4.7,0.25,1.7259025,0.24591875,0,0,0,0,1.97182125,29/09/2019,16
ESA-04,8,2019,9,29,4.8,0.25,0.97026125,0.5633775,0.02235625,0.0268275,0,0,1.5828225,29/09/2019,16
ESA-04,9,2019,9,29,4.9,0.25,1.55152375,0.79141125,0,0,0.02235625,0,2.36529125,29/09/2019,16
ESA-04,12,2019,9,29,4.12,0.25,0.93002,0.0089425,0,0,0,0.00447125,0.94343375,29/09/2019,16
ESA-04,13,2019,9,29,4.13,0.25,0.840595,0.15649375,0.0089425,0.1341375,0,0,1.14016875,29/09/2019,16
ESA-04,14,2019,9,29,4.14,0.25,2.37423375,0.14308,0.03577,0,0.1520225,0.08495375,2.79006,29/09/2019,16
ESA-04,17,2019,9,29,4.17,0.25,2.8884275,0.6885725,0,0.2056775,0,0.00447125,3.78714875,29/09/2019,16
ESA-04,18,2019,9,29,4.18,0.25,2.21326875,1.01497375,0.00447125,0.00447125,0,0,3.237185,29/09/2019,16
ESA-04,19,2019,9,29,4.19,0.25,0,0.04024125,0.1341375,0.2235625,0,0,0.39794125,29/09/2019,16
ESA-04,7,2019,10,13,4.7,0.25,1.41036,0.31682,0.00511,0.01022,0.04599,0,1.7885,13/10/2019,14
ESA-04,8,2019,10,13,4.8,0.25,0.06643,0.58765,0,0,0.0511,0,0.70518,13/10/2019,14
ESA-04,9,2019,10,13,4.9,0.25,0.12264,0.02044,0,0.06643,0,0,0.20951,13/10/2019,14
ESA-04,12,2019,10,13,4.12,0.25,0,0,0,0,0,0,0,13/10/2019,14
ESA-04,13,2019,10,13,4.13,0.25,0.29127,0.02044,0.03577,0,0.63364,0.00511,0.98623,13/10/2019,14
ESA-04,14,2019,10,13,4.14,0.25,0.01533,0,0,0,0,0,0.01533,13/10/2019,14
ESA-04,17,2019,10,13,4.17,0.25,0.1533,1.15486,0,0,0,0,1.30816,13/10/2019,14
ESA-04,18,2019,10,13,4.18,0.25,0.14308,0.16352,0.01533,0.11753,0,0,0.43946,13/10/2019,14
ESA-04,19,2019,10,13,4.19,0.25,0.16863,0,0,0,0,0,0.16863,13/10/2019,14
ESA-04,7,2019,11,4,4.7,0.25,0.302419091,0.07154,0.195109091,0.009755455,0.003251818,0,0.582075455,04/11/2019,22
ESA-04,8,2019,11,4,4.8,0.25,0.25039,0.065036364,0.058532727,0.026014545,0,0.026014545,0.425988182,04/11/2019,22
ESA-04,9,2019,11,4,4.9,0.25,0.087799091,0.136576364,0.172346364,0,0,0,0.396721818,04/11/2019,22
ESA-04,12,2019,11,4,4.12,0.25,0.234130909,0.048777273,0.042273636,0,0,0.091050909,0.416232727,04/11/2019,22
ESA-04,13,2019,11,4,4.13,0.25,0.094302727,0.009755455,0.28616,0,0,0.032518182,0.422736364,04/11/2019,22
ESA-04,14,2019,11,4,4.14,0.25,0.604838182,0.282908182,0.123569091,0.048777273,0,0.032518182,1.092610909,04/11/2019,22
ESA-04,17,2019,11,4,4.17,0.25,0.78694,0.104058182,0,0.03577,0,0.042273636,0.969041818,04/11/2019,22
ESA-04,18,2019,11,4,4.18,0.25,0.734910909,0.162590909,0.240634545,0.006503636,0,0,1.14464,04/11/2019,22
ESA-04,19,2019,11,4,4.19,0.25,0.169094545,0.328433636,0.302419091,0.052029091,0,0.003251818,0.855228182,04/11/2019,22
ESA-04,7,2019,11,9,4.7,0.25,0.915712,0,0,0,0,0,0.915712,09/11/2019,5
ESA-04,8,2019,11,9,4.8,0.25,0.14308,0.114464,0,0,0,0,0.257544,09/11/2019,5
ESA-04,9,2019,11,9,4.9,0.25,0.28616,0.028616,0.042924,0,0,0,0.3577,09/11/2019,5
ESA-04,12,2019,11,9,4.12,0.25,0.257544,0,0.057232,0,0,0.014308,0.329084,09/11/2019,5
ESA-04,13,2019,11,9,4.13,0.25,0.672476,0,0.014308,0.3577,0,0,1.044484,09/11/2019,5
ESA-04,14,2019,11,9,4.14,0.25,0.085848,0.07154,0.157388,0,0,0.028616,0.343392,09/11/2019,5
ESA-04,17,2019,11,9,4.17,0.25,0.014308,0,0.042924,0,0,0,0.057232,09/11/2019,5
ESA-04,18,2019,11,9,4.18,0.25,0.21462,0.057232,0.14308,0,0,0,0.414932,09/11/2019,5
ESA-04,19,2019,11,9,4.19,0.25,2.046044,0.300468,0.100156,0,0,0.057232,2.5039,09/11/2019,5
ESA-04,7,2019,12,13,4.7,0.25,0.374532941,0,0.065227647,0.267222941,0,0.008416471,0.7154,13/12/2019,34
ESA-04,8,2019,12,13,4.8,0.25,0.326138235,4.629058824,0.002104118,0,0.006312353,0.044186471,5.0078,13/12/2019,34
ESA-04,9,2019,12,13,4.9,0.25,0.170433529,0.052602941,0.204099412,0.052602941,0.004208235,0.021041176,0.504988235,13/12/2019,34
ESA-04,12,2019,12,13,4.12,0.25,0.307201176,0.103101765,0.012624706,0.006312353,0,0.042082353,0.471322353,13/12/2019,34
ESA-04,13,2019,12,13,4.13,0.25,0.145184118,0,0.018937059,0.050498824,0,0.014728824,0.229348824,13/12/2019,34
ESA-04,14,2019,12,13,4.14,0.25,0.610194118,0.031561765,0.044186471,0.004208235,0,0.023145294,0.713295882,13/12/2019,34
ESA-04,17,2019,12,13,4.17,0.25,0.740649412,0.056811176,0.016832941,0.023145294,0,0.012624706,0.850063529,13/12/2019,34
ESA-04,18,2019,12,13,4.18,0.25,0.126247059,0.042082353,0.075748235,0.004208235,0,0.012624706,0.260910588,13/12/2019,34
ESA-04,19,2019,12,13,4.19,0.25,0.300888824,0,0.006312353,0,0,0.016832941,0.324034118,13/12/2019,34
ESA-04,7,2019,12,28,4.7,0.25,0.267082667,0.186004,0,0.209850667,0,0,0.662937333,28/12/2019,15
ESA-04,8,2019,12,28,4.8,0.25,0.042924,0.023846667,0,0,0,0.004769333,0.07154,28/12/2019,15
ESA-04,9,2019,12,28,4.9,0.25,1.111254667,0.090617333,0.343392,0.138310667,0.114464,0,1.798038667,28/12/2019,15
ESA-04,12,2019,12,28,4.12,0.25,0.653398667,0.028616,0.033385333,0.066770667,0,0.014308,0.796478667,28/12/2019,15
ESA-04,13,2019,12,28,4.13,0.25,0.248005333,0.78694,0.009538667,0.019077333,0,0.023846667,1.087408,28/12/2019,15
ESA-04,14,2019,12,28,4.14,0.25,0.934789333,0.066770667,0.019077333,0.052462667,0,0.009538667,1.082638667,28/12/2019,15
ESA-04,17,2019,12,28,4.17,0.25,0.314776,0,0,0,0,0.019077333,0.333853333,28/12/2019,15
ESA-04,18,2019,12,28,4.18,0.25,0.019077333,0.047693333,0.014308,0.004769333,0,0.009538667,0.095386667,28/12/2019,15
ESA-04,19,2019,12,28,4.19,0.25,0.004769333,0.038154667,0,0,0,0.009538667,0.052462667,28/12/2019,15
ESA-04,7,2020,1,13,4.7,0.25,0.78694,0.00447125,0.00447125,0,0,0.05812625,0.85400875,13/01/2020,16
ESA-04,8,2020,1,13,4.8,0.25,0.053655,0.02235625,0.01341375,0.04918375,0,0,0.13860875,13/01/2020,16
ESA-04,9,2020,1,13,4.9,0.25,0.24591875,0.00447125,0.4024125,0.0089425,0.03129875,0.00447125,0.697515,13/01/2020,16
ESA-04,12,2020,1,13,4.12,0.25,0.36217125,0.04024125,0,0.0804825,0,0.017885,0.50078,13/01/2020,16
ESA-04,13,2020,1,13,4.13,0.25,0.48736625,0.00447125,0,0.09389625,0.0268275,0.00447125,0.6170325,13/01/2020,16
ESA-04,14,2020,1,13,4.14,0.25,0.51419375,0.01341375,0,0.03577,0,0,0.5633775,13/01/2020,16
ESA-04,17,2020,1,13,4.17,0.25,0.53207875,0.0268275,0,0,0,0.00447125,0.5633775,13/01/2020,16
ESA-04,18,2020,1,13,4.18,0.25,0.08495375,0.07601125,0,0.0804825,0,0.03129875,0.27274625,13/01/2020,16
ESA-04,19,2020,1,13,4.19,0.25,0,0.03129875,0,0,0,0.0089425,0.04024125,13/01/2020,16
ESA-04,7,2020,1,29,4.7,0.25,0.32640125,0.09389625,0.02235625,0,0,0,0.44265375,29/01/2020,16
ESA-04,8,2020,1,29,4.8,0.25,0.08495375,0.03577,0.02235625,0,0,0.053655,0.196735,29/01/2020,16
